,HomePlanet,CryoSleep,Destination,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Deck,Num,Side
450,1,0,1,27,0,0.0,118.0,0.0,5.0,665.0,False,5,28,0
451,1,0,1,28,0,0.0,14.0,0.0,0.0,615.0,False,6,88,0
452,2,0,3,21,0,0.0,33.0,0.0,3348.0,55.0,False,2,17,0
455,1,1,1,14,0,0.0,0.0,0.0,0.0,0.0,True,7,71,0
458,3,1,3,27,0,0.0,0.0,0.0,0.0,0.0,True,6,89,0
459,3,0,1,21,0,0.0,0.0,0.0,0.0,0.0,False,5,29,0
460,3,0,3,21,0,513.0,0.0,1749.0,82.0,0.0,True,4,19,1
463,3,0,1,10,0,0.0,0.0,0.0,0.0,0.0,True,6,90,0
464,3,0,1,43,0,1821.0,0.0,47.0,29.0,0.0,False,6,90,0
465,3,0,1,42,0,1246.0,35.0,16.0,0.0,0.0,False,5,31,0
466,2,1,3,18,0,0.0,0.0,0.0,0.0,0.0,True,2,19,0
467,2,1,3,54,0,0.0,0.0,0.0,0.0,0.0,True,2,19,0
469,2,0,1,64,0,0.0,1737.0,11.0,401.0,752.0,False,2,19,0
470,2,1,3,18,0,0.0,0.0,0.0,0.0,0.0,True,2,19,0
472,3,1,1,23,0,0.0,0.0,0.0,0.0,0.0,True,6,91,0
473,1,0,1,39,0,0.0,0.0,0.0,0.0,0.0,True,7,74,0
474,2,0,1,59,0,0.0,16521.0,0.0,323.0,0.0,True,3,16,1
475,2,0,3,32,0,0.0,5755.0,0.0,59.0,122.0,True,4,18,0
476,2,1,1,55,0,0.0,0.0,0.0,0.0,0.0,True,4,18,0
477,1,1,2,21,0,0.0,0.0,0.0,0.0,0.0,True,7,78,1
478,2,1,1,50,0,0.0,0.0,0.0,0.0,0.0,True,2,20,0
479,2,0,3,55,0,113.0,2492.0,41.0,0.0,2376.0,False,1,6,0
485,1,0,1,42,0,0.0,0.0,750.0,0.0,156.0,False,5,33,1
486,1,0,1,35,0,553.0,213.0,1733.0,0.0,6.0,True,5,33,0
489,3,1,1,34,0,0.0,0.0,0.0,0.0,0.0,True,6,93,0
490,2,0,1,46,0,0.0,1119.0,0.0,3427.0,6595.0,False,3,17,1
491,1,1,2,26,0,0.0,0.0,0.0,0.0,0.0,False,7,81,1
492,1,1,3,1,0,0.0,0.0,0.0,0.0,0.0,False,7,82,1
494,3,0,1,33,0,20.0,0.0,384.0,557.0,0.0,False,4,21,1
495,2,0,1,34,0,98.0,715.0,29.0,5732.0,1902.0,False,2,23,1
496,2,0,1,49,0,3573.0,1308.0,316.0,641.0,25.0,False,2,23,1
497,1,0,1,22,0,0.0,5.0,0.0,320.0,352.0,False,7,83,1
498,1,0,1,28,0,0.0,1073.0,0.0,0.0,5.0,True,6,110,1
500,2,1,3,36,0,0.0,0.0,0.0,0.0,0.0,True,3,18,1
502,2,1,1,49,0,0.0,0.0,0.0,0.0,0.0,True,3,18,1
503,2,0,1,38,0,0.0,1793.0,479.0,9.0,4987.0,False,3,18,1
504,3,1,1,31,0,0.0,0.0,0.0,0.0,0.0,True,6,95,0
506,1,0,1,26,0,9.0,0.0,0.0,0.0,878.0,False,7,84,1
507,1,0,1,23,0,59.0,0.0,0.0,681.0,0.0,False,6,111,1
508,1,0,3,24,0,930.0,691.0,838.0,0.0,0.0,False,6,96,0
509,1,0,1,23,0,0.0,15.0,831.0,16.0,3.0,False,6,97,0
510,1,0,1,24,0,0.0,86.0,704.0,0.0,1.0,True,5,36,0
511,3,0,2,32,0,666.0,0.0,0.0,252.0,1.0,True,4,19,0
512,3,1,1,43,0,0.0,0.0,0.0,0.0,0.0,True,6,98,0
513,1,0,1,23,0,13.0,12.0,0.0,762.0,0.0,True,6,99,0
514,1,0,1,42,0,126.0,0.0,266.0,445.0,12.0,False,7,80,0
515,2,1,3,29,0,0.0,0.0,0.0,0.0,0.0,True,3,21,0
516,2,1,1,40,0,0.0,0.0,0.0,0.0,0.0,True,3,19,1
517,2,0,1,37,0,0.0,6506.0,0.0,764.0,0.0,True,3,19,1
518,2,1,3,61,0,0.0,0.0,0.0,0.0,0.0,True,3,20,1
519,2,0,1,33,0,0.0,165.0,1.0,2525.0,0.0,False,3,20,1
520,1,0,1,19,0,0.0,1428.0,0.0,1.0,19.0,True,6,100,0
521,1,0,2,21,0,0.0,12.0,580.0,0.0,79.0,False,6,102,0
522,1,0,1,4,0,0.0,0.0,0.0,0.0,0.0,False,7,81,0
523,1,0,2,12,0,0.0,0.0,0.0,0.0,0.0,True,7,81,0
525,1,0,1,22,0,0.0,0.0,332.0,442.0,0.0,False,7,82,0
526,3,0,3,33,0,840.0,642.0,402.0,21.0,0.0,False,6,114,1
527,2,1,3,32,0,0.0,0.0,0.0,0.0,0.0,True,2,24,1
528,2,1,1,28,0,0.0,0.0,0.0,0.0,0.0,True,2,24,1
530,3,0,1,31,0,697.0,0.0,612.0,0.0,0.0,False,6,115,1
531,3,1,1,13,0,0.0,0.0,0.0,0.0,0.0,True,5,37,0
532,1,1,1,14,0,0.0,0.0,0.0,0.0,0.0,True,7,83,0
535,1,0,1,23,0,0.0,334.0,310.0,0.0,0.0,True,6,116,1
536,2,0,1,36,1,530.0,5085.0,1.0,146.0,872.0,True,3,22,0
537,2,1,3,22,0,0.0,0.0,0.0,0.0,0.0,True,3,21,1
538,2,1,1,19,0,0.0,0.0,0.0,0.0,0.0,False,3,21,1
539,2,1,1,42,0,0.0,0.0,0.0,0.0,0.0,True,3,21,1
541,2,1,3,16,0,0.0,0.0,0.0,0.0,0.0,True,3,21,1
542,2,0,1,55,0,0.0,1542.0,0.0,1814.0,1568.0,False,3,21,1
543,2,1,1,55,0,0.0,0.0,0.0,0.0,0.0,True,3,21,1
544,1,0,1,19,0,1911.0,0.0,21.0,854.0,0.0,False,6,105,0
546,2,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,5,34,1
548,1,0,1,65,0,0.0,0.0,521.0,105.0,0.0,False,7,86,1
549,1,0,1,55,0,53.0,790.0,37.0,0.0,0.0,True,6,108,0
551,1,1,1,49,0,0.0,0.0,0.0,0.0,0.0,True,7,87,1
552,1,0,1,22,0,0.0,0.0,601.0,183.0,4.0,False,5,38,0
553,3,1,1,33,0,0.0,0.0,0.0,0.0,0.0,True,6,118,1
554,3,1,1,3,0,0.0,0.0,0.0,0.0,0.0,True,6,109,0
555,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,109,0
556,3,1,1,33,0,0.0,0.0,0.0,0.0,0.0,True,6,109,0
557,3,1,1,48,0,0.0,0.0,0.0,0.0,0.0,True,6,120,1
558,3,1,1,5,0,0.0,0.0,0.0,0.0,0.0,True,6,120,1
559,3,0,1,23,0,2648.0,0.0,1092.0,0.0,0.0,False,4,22,1
560,2,1,1,53,0,0.0,0.0,0.0,0.0,0.0,True,4,23,1
561,3,0,1,18,0,5.0,25.0,616.0,0.0,1042.0,False,6,121,1
562,1,1,2,20,0,0.0,0.0,0.0,0.0,0.0,False,7,89,1
563,1,0,1,23,0,234.0,1.0,551.0,0.0,1.0,False,5,35,1
564,1,0,1,48,0,801.0,2.0,0.0,1.0,973.0,False,7,90,1
565,1,1,2,19,0,0.0,0.0,0.0,0.0,0.0,False,7,86,0
567,1,0,3,9,0,0.0,0.0,0.0,0.0,0.0,False,7,87,0
571,1,1,1,21,0,0.0,0.0,0.0,0.0,0.0,False,7,91,1
573,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,124,1
575,3,0,1,26,0,1252.0,0.0,46.0,124.0,6.0,False,6,124,1
576,3,1,1,9,0,0.0,0.0,0.0,0.0,0.0,True,6,124,1
577,2,0,1,24,0,0.0,3385.0,826.0,9.0,793.0,True,3,23,0
578,3,1,1,24,0,0.0,0.0,0.0,0.0,0.0,True,6,125,1
579,3,0,1,25,0,0.0,0.0,0.0,0.0,0.0,False,5,36,1
580,3,1,1,21,0,0.0,0.0,0.0,0.0,0.0,True,6,125,1
581,1,0,1,21,0,0.0,0.0,12.0,0.0,747.0,False,6,126,1
585,1,0,1,7,0,0.0,0.0,0.0,0.0,0.0,True,7,94,1
588,1,1,2,31,0,0.0,0.0,0.0,0.0,0.0,True,7,90,0
589,2,1,1,27,1,0.0,0.0,0.0,0.0,0.0,True,2,25,1
591,1,1,1,58,0,0.0,0.0,0.0,0.0,0.0,False,7,92,0
592,1,0,1,7,0,0.0,0.0,0.0,0.0,0.0,True,7,92,0
593,1,1,3,3,0,0.0,0.0,0.0,0.0,0.0,True,7,92,0
594,1,0,3,21,0,0.0,0.0,908.0,49.0,0.0,True,7,95,1
595,1,0,2,21,0,1.0,368.0,0.0,0.0,388.0,False,6,131,1
597,2,1,3,43,0,0.0,0.0,0.0,0.0,0.0,True,3,24,0
598,1,1,1,22,0,0.0,0.0,0.0,0.0,0.0,True,7,93,0
599,1,0,1,44,0,103.0,0.0,18.0,1197.0,1.0,True,6,133,1
600,1,0,1,38,0,0.0,0.0,0.0,1018.0,0.0,False,7,96,1
601,3,1,1,32,0,0.0,0.0,0.0,0.0,0.0,True,6,112,0
602,3,1,1,55,0,0.0,0.0,0.0,0.0,0.0,True,6,113,0
603,3,0,2,31,1,629.0,0.0,0.0,150.0,0.0,False,4,25,1
604,1,0,1,39,0,0.0,1496.0,0.0,140.0,383.0,False,6,135,1
605,1,0,1,35,0,0.0,1778.0,0.0,0.0,0.0,True,7,94,0
606,1,0,1,37,0,614.0,0.0,50.0,11.0,319.0,False,5,43,0
607,1,0,3,13,0,0.0,7.0,0.0,339.0,359.0,False,6,136,1
608,1,0,1,21,0,0.0,0.0,7.0,675.0,0.0,False,6,136,1
609,3,0,1,20,0,0.0,0.0,0.0,0.0,0.0,False,5,44,0
610,2,1,3,20,0,0.0,0.0,0.0,0.0,0.0,True,2,28,1
612,1,0,1,36,0,2.0,0.0,0.0,1958.0,19.0,False,6,114,0
613,2,0,3,29,0,0.0,3344.0,0.0,118.0,972.0,True,3,25,0
614,2,0,3,36,0,0.0,4967.0,82.0,1517.0,575.0,True,3,25,0
615,2,0,1,79,0,0.0,0.0,0.0,2210.0,2.0,False,3,25,0
616,2,1,3,30,0,0.0,0.0,0.0,0.0,0.0,True,3,25,0
617,2,1,3,30,0,0.0,0.0,0.0,0.0,0.0,True,3,25,0
618,3,0,1,19,0,1019.0,266.0,141.0,0.0,0.0,True,6,138,1
619,2,1,1,33,0,0.0,0.0,0.0,0.0,0.0,True,5,38,1
621,2,1,3,38,0,0.0,0.0,0.0,0.0,0.0,True,3,26,0
622,3,1,1,7,0,0.0,0.0,0.0,0.0,0.0,True,6,115,0
623,3,1,1,58,0,0.0,0.0,0.0,0.0,0.0,True,6,115,0
624,3,0,1,33,0,105.0,0.0,1087.0,0.0,0.0,False,6,115,0
625,1,1,2,3,0,0.0,0.0,0.0,0.0,0.0,True,7,95,0
627,3,0,1,37,0,237.0,2.0,708.0,0.0,0.0,True,5,39,1
628,1,0,1,32,0,0.0,0.0,0.0,768.0,3.0,False,7,101,1
630,1,0,1,38,0,0.0,8.0,736.0,140.0,0.0,False,7,97,0
632,1,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,7,98,0
633,1,1,1,15,0,0.0,0.0,0.0,0.0,0.0,False,7,99,0
634,2,0,1,44,0,0.0,2506.0,0.0,1360.0,722.0,False,3,23,1
635,1,0,1,44,0,86.0,525.0,16.0,49.0,39.0,True,6,140,1
636,2,0,1,36,0,0.0,0.0,0.0,4507.0,5689.0,False,5,46,0
638,3,0,1,15,0,1264.0,0.0,2.0,23.0,0.0,False,6,141,1
639,1,0,1,45,0,0.0,25.0,87.0,989.0,482.0,False,6,142,1
640,1,0,1,26,0,0.0,530.0,2.0,9.0,403.0,False,6,143,1
641,1,1,2,46,0,0.0,0.0,0.0,0.0,0.0,True,7,102,1
642,1,0,1,25,0,1.0,0.0,38.0,7.0,740.0,False,7,103,1
643,1,1,2,46,0,0.0,0.0,0.0,0.0,0.0,False,7,101,0
644,1,1,1,15,0,0.0,0.0,0.0,0.0,0.0,False,7,102,0
645,1,1,1,37,0,0.0,0.0,0.0,0.0,0.0,False,7,103,0
647,1,1,2,45,0,0.0,0.0,0.0,0.0,0.0,False,7,105,1
648,1,1,1,7,0,0.0,0.0,0.0,0.0,0.0,False,7,105,1
650,3,1,1,38,0,0.0,0.0,0.0,0.0,0.0,True,6,121,0
651,3,0,1,30,0,269.0,96.0,252.0,0.0,0.0,False,6,144,1
653,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,145,1
654,3,1,1,20,0,0.0,0.0,0.0,0.0,0.0,True,6,145,1
655,1,0,1,41,0,1.0,922.0,4.0,55.0,15.0,False,5,41,1
656,3,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,6,146,1
658,3,0,1,19,0,3097.0,0.0,9.0,0.0,213.0,False,4,23,0
659,3,0,1,34,0,1973.0,0.0,97.0,41.0,3.0,False,5,48,0
660,2,1,1,36,0,0.0,0.0,0.0,0.0,0.0,True,2,25,0
661,3,1,1,54,0,0.0,0.0,0.0,0.0,0.0,True,6,122,0
662,3,0,1,19,0,164.0,0.0,783.0,0.0,0.0,False,5,49,0
663,3,0,1,21,0,505.0,0.0,1952.0,0.0,0.0,False,6,123,0
664,3,1,1,23,0,0.0,0.0,0.0,0.0,0.0,True,5,49,0
666,2,0,1,34,0,0.0,3488.0,0.0,4343.0,38.0,False,3,27,0
667,1,0,1,22,0,0.0,581.0,226.0,74.0,0.0,True,7,107,0
668,1,0,3,24,0,21.0,0.0,689.0,12.0,0.0,True,6,147,1
670,3,0,3,24,0,2698.0,0.0,301.0,8.0,5.0,False,4,24,0
671,2,1,1,33,0,0.0,0.0,0.0,0.0,0.0,True,4,25,0
672,1,0,1,24,0,121.0,237.0,4.0,387.0,54.0,False,6,127,0
673,1,1,1,18,0,0.0,0.0,0.0,0.0,0.0,True,7,108,0
674,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,7,107,1
675,1,0,3,43,0,0.0,0.0,722.0,0.0,0.0,True,6,149,1
677,2,0,3,25,0,0.0,4949.0,0.0,452.0,15.0,True,1,7,0
680,3,0,1,23,0,1695.0,0.0,0.0,31.0,349.0,False,5,42,1
683,1,0,1,26,0,1577.0,2.0,0.0,30.0,0.0,False,5,50,0
684,1,1,2,38,0,0.0,0.0,0.0,0.0,0.0,True,7,109,1
685,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,False,7,109,1
687,1,1,2,2,0,0.0,0.0,0.0,0.0,0.0,False,7,109,1
688,1,1,2,25,0,0.0,0.0,0.0,0.0,0.0,False,7,109,1
689,1,1,3,1,0,0.0,0.0,0.0,0.0,0.0,True,7,109,1
690,1,1,3,0,0,0.0,0.0,0.0,0.0,0.0,True,7,109,1
692,1,0,1,21,0,521.0,0.0,4.0,261.0,1.0,False,5,43,1
693,3,0,1,19,0,0.0,0.0,0.0,0.0,0.0,False,5,44,1
694,1,0,2,24,0,0.0,23.0,0.0,184.0,2566.0,False,6,132,0
695,1,1,1,20,0,0.0,0.0,0.0,0.0,0.0,False,7,111,1
696,1,0,1,23,0,139.0,0.0,1.0,152.0,354.0,True,6,133,0
697,1,0,3,29,0,0.0,0.0,2.0,786.0,594.0,True,6,134,0
698,1,0,1,14,0,7.0,781.0,0.0,0.0,0.0,True,5,53,0
700,1,0,3,23,0,0.0,38.0,88.0,4.0,561.0,False,6,153,1
701,1,0,1,62,0,712.0,2.0,322.0,0.0,517.0,False,6,154,1
702,1,0,1,23,0,0.0,0.0,484.0,188.0,0.0,False,6,156,1
705,2,0,3,67,0,76.0,16.0,0.0,2247.0,1166.0,False,3,24,1
706,2,1,3,14,0,0.0,0.0,0.0,0.0,0.0,True,3,24,1
707,2,0,1,41,0,3594.0,3425.0,0.0,0.0,58.0,False,3,24,1
708,1,1,1,14,0,0.0,0.0,0.0,0.0,0.0,True,7,111,0
709,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,False,7,112,0
710,1,0,3,22,0,15.0,142.0,0.0,41.0,493.0,False,6,140,0
715,2,1,3,54,0,0.0,0.0,0.0,0.0,0.0,True,2,27,0
716,2,0,1,34,0,47.0,287.0,0.0,4302.0,0.0,False,2,27,0
718,3,0,3,67,0,1.0,0.0,5.0,1022.0,151.0,False,4,33,1
720,1,1,2,30,0,0.0,0.0,0.0,0.0,0.0,False,7,114,0
722,3,0,2,35,0,1248.0,0.0,55.0,12.0,0.0,True,6,142,0
724,1,0,1,49,0,0.0,6.0,679.0,15.0,187.0,False,7,116,0
725,2,0,3,36,0,29.0,12180.0,0.0,93.0,17306.0,False,2,32,1
727,2,1,3,54,0,0.0,0.0,0.0,0.0,0.0,True,2,28,0
728,1,1,1,0,0,0.0,0.0,0.0,0.0,0.0,False,7,117,0
731,1,1,2,10,0,0.0,0.0,0.0,0.0,0.0,False,7,117,0
732,1,0,3,0,0,0.0,0.0,0.0,0.0,0.0,True,7,117,0
734,1,1,1,25,0,0.0,0.0,0.0,0.0,0.0,False,7,112,1
735,2,0,3,37,0,0.0,16.0,325.0,4476.0,1359.0,False,5,56,0
736,2,1,3,15,0,0.0,0.0,0.0,0.0,0.0,True,5,56,0
738,2,0,3,7,0,0.0,0.0,0.0,0.0,0.0,True,5,56,0
739,1,0,1,30,0,558.0,4.0,0.0,175.0,0.0,False,6,143,0
740,1,0,1,19,0,0.0,2.0,1399.0,0.0,18.0,True,6,161,1
741,2,0,1,30,0,0.0,3004.0,0.0,1018.0,0.0,False,1,5,1
743,1,0,2,21,0,14.0,33.0,0.0,3.0,467.0,False,7,118,0
744,3,1,1,59,0,0.0,0.0,0.0,0.0,0.0,True,6,163,1
745,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,True,3,33,0
746,1,0,1,32,0,713.0,0.0,2.0,0.0,1.0,False,6,165,1
747,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,7,113,1
750,2,0,1,31,1,0.0,166.0,4.0,2177.0,342.0,False,1,8,0
751,2,0,1,30,0,0.0,142.0,870.0,89.0,3497.0,False,1,8,0
752,2,1,1,26,0,0.0,0.0,0.0,0.0,0.0,True,1,8,0
754,1,1,2,24,0,0.0,0.0,0.0,0.0,0.0,False,7,115,1
755,1,0,2,39,0,0.0,0.0,0.0,7.0,766.0,False,7,117,1
757,3,1,3,27,0,0.0,0.0,0.0,0.0,0.0,True,6,144,0
758,1,0,1,34,0,0.0,0.0,0.0,874.0,0.0,False,6,145,0
759,2,1,3,28,0,0.0,0.0,0.0,0.0,0.0,True,4,28,0
760,1,0,1,29,0,0.0,0.0,0.0,0.0,645.0,False,6,146,0
761,3,1,2,38,0,0.0,0.0,0.0,0.0,0.0,True,6,147,0
763,3,1,1,1,0,0.0,0.0,0.0,0.0,0.0,True,6,148,0
764,2,0,3,36,1,0.0,13248.0,100.0,1953.0,1.0,True,3,29,1
765,1,0,1,31,0,183.0,0.0,32.0,0.0,1171.0,False,6,149,0
766,1,0,1,1,0,0.0,0.0,0.0,0.0,0.0,True,7,120,0
767,1,0,1,31,0,159.0,110.0,701.0,0.0,10.0,False,5,57,0
770,3,0,1,42,0,836.0,0.0,51.0,304.0,0.0,False,6,151,0
771,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,151,0
772,3,0,2,41,0,1209.0,0.0,0.0,0.0,833.0,False,6,152,0
773,3,1,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,152,0
774,3,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,6,152,0
775,3,1,1,59,0,0.0,0.0,0.0,0.0,0.0,True,6,169,1
777,2,0,3,24,0,0.0,284.0,0.0,4614.0,438.0,False,5,60,0
778,1,1,1,20,0,0.0,0.0,0.0,0.0,0.0,False,7,119,1
779,2,0,1,71,1,0.0,0.0,0.0,0.0,0.0,True,2,29,0
781,1,0,3,15,0,0.0,59.0,714.0,0.0,3.0,True,6,154,0
782,1,0,1,18,0,751.0,0.0,0.0,0.0,0.0,False,7,122,0
783,1,0,1,19,0,0.0,561.0,10.0,0.0,161.0,True,6,156,0
784,1,1,3,4,0,0.0,0.0,0.0,0.0,0.0,True,7,123,0
786,3,0,1,51,0,815.0,0.0,343.0,55.0,0.0,False,6,158,0
787,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0,True,7,120,1
789,1,0,1,42,0,786.0,0.0,22.0,59.0,0.0,False,6,159,0
791,1,0,2,21,0,15.0,0.0,2695.0,2.0,0.0,True,6,170,1
792,1,0,1,31,0,14.0,5.0,0.0,795.0,0.0,True,6,171,1
794,1,0,1,31,0,0.0,0.0,0.0,838.0,27.0,False,6,173,1
795,1,0,3,14,0,77.0,0.0,9.0,424.0,166.0,False,7,124,0
796,3,0,2,32,1,494.0,701.0,71.0,0.0,0.0,False,6,160,0
797,2,0,1,32,0,0.0,179.0,0.0,0.0,5152.0,False,2,30,0
799,2,0,3,57,0,2651.0,2956.0,0.0,266.0,1300.0,False,2,31,0
800,1,1,1,13,0,0.0,0.0,0.0,0.0,0.0,False,7,125,0
801,3,1,1,30,0,0.0,0.0,0.0,0.0,0.0,True,6,175,1
802,3,1,1,14,0,0.0,0.0,0.0,0.0,0.0,True,6,175,1
803,2,0,1,27,0,0.0,0.0,0.0,0.0,0.0,True,2,32,0
804,2,1,3,32,0,0.0,0.0,0.0,0.0,0.0,True,2,32,0
805,3,1,1,54,0,0.0,0.0,0.0,0.0,0.0,True,5,62,0
806,1,0,3,23,0,217.0,378.0,19.0,1.0,12.0,False,6,176,1
808,1,1,1,32,0,0.0,0.0,0.0,0.0,0.0,True,7,127,0
810,1,1,1,36,0,0.0,0.0,0.0,0.0,0.0,False,7,129,0
811,1,0,1,11,0,0.0,0.0,0.0,0.0,0.0,False,7,129,0
812,1,1,1,6,0,0.0,0.0,0.0,0.0,0.0,False,7,129,0
814,2,1,3,22,0,0.0,0.0,0.0,0.0,0.0,True,2,35,0
816,1,1,1,37,0,0.0,0.0,0.0,0.0,0.0,True,7,130,0
817,1,0,1,55,0,280.0,0.0,444.0,0.0,0.0,False,6,164,0
819,2,0,1,20,0,2.0,4754.0,0.0,246.0,31.0,True,1,10,0
821,1,0,1,19,0,0.0,162.0,540.0,0.0,0.0,False,6,165,0
823,1,0,1,35,0,12.0,687.0,46.0,2.0,0.0,False,6,166,0
824,2,1,3,33,0,0.0,0.0,0.0,0.0,0.0,True,3,30,1
825,3,0,2,37,1,381.0,0.0,3.0,447.0,0.0,False,4,31,0
827,2,0,1,41,0,3103.0,3.0,0.0,31.0,26.0,False,4,32,0
828,1,0,1,13,0,875.0,5.0,10.0,18.0,0.0,False,7,127,1
829,1,1,1,31,0,0.0,0.0,0.0,0.0,0.0,False,7,133,0
830,1,1,3,52,0,0.0,0.0,0.0,0.0,0.0,True,7,133,0
831,2,0,1,48,0,0.0,0.0,0.0,0.0,0.0,False,3,32,1
834,1,1,3,32,0,0.0,0.0,0.0,0.0,0.0,True,7,129,1
836,1,0,1,26,0,0.0,0.0,716.0,0.0,1.0,True,6,187,1
837,1,1,1,44,0,0.0,0.0,0.0,0.0,0.0,False,7,130,1
838,3,0,1,32,0,47.0,0.0,2552.0,0.0,0.0,True,6,167,0
839,1,0,1,18,0,200.0,124.0,0.0,413.0,0.0,True,6,188,1
841,2,0,1,44,0,0.0,2792.0,0.0,148.0,1043.0,False,3,33,1
842,3,0,2,29,0,4.0,0.0,421.0,435.0,19.0,False,4,38,1
844,2,0,3,41,0,0.0,5738.0,7.0,9038.0,28.0,False,2,34,1
846,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,7,137,0
849,2,0,1,31,0,0.0,7461.0,0.0,369.0,450.0,True,2,37,0
851,1,0,1,20,0,157.0,0.0,0.0,544.0,3.0,False,7,138,0
852,1,0,1,24,0,47.0,0.0,10.0,139.0,1406.0,False,5,66,0
853,1,0,2,26,0,18.0,84.0,93.0,886.0,289.0,False,6,190,1
854,1,1,2,44,0,0.0,0.0,0.0,0.0,0.0,False,7,139,0
856,2,0,3,31,0,0.0,1095.0,0.0,169.0,1226.0,False,2,35,1
858,2,1,1,22,0,0.0,0.0,0.0,0.0,0.0,True,2,38,0
859,1,0,1,33,0,13.0,0.0,984.0,0.0,0.0,False,5,67,0
860,3,0,1,34,0,379.0,0.0,1626.0,0.0,0.0,False,6,191,1
861,3,1,1,11,0,0.0,0.0,0.0,0.0,0.0,True,6,191,1
863,2,0,3,30,0,0.0,7992.0,0.0,507.0,25.0,True,2,39,0
864,2,0,1,30,0,0.0,760.0,234.0,2761.0,81.0,False,2,39,0
866,1,1,2,31,0,0.0,0.0,0.0,0.0,0.0,True,7,133,1
867,1,0,1,38,0,646.0,0.0,0.0,135.0,260.0,False,6,192,1
868,1,1,1,15,0,0.0,0.0,0.0,0.0,0.0,True,7,134,1
872,2,0,1,29,0,0.0,1127.0,0.0,1867.0,1070.0,False,3,35,1
873,1,0,1,36,0,0.0,11.0,0.0,18.0,872.0,False,6,194,1
874,1,0,1,24,0,174.0,0.0,0.0,630.0,0.0,False,6,172,0
875,1,0,1,30,0,0.0,0.0,871.0,0.0,0.0,True,5,68,0
876,1,0,1,0,0,0.0,0.0,0.0,0.0,0.0,True,7,143,0
878,1,0,1,38,0,55.0,741.0,0.0,0.0,13.0,True,7,136,1
879,1,0,1,13,0,0.0,7.0,0.0,1175.0,0.0,False,6,195,1
880,3,0,1,18,0,594.0,0.0,555.0,0.0,0.0,False,6,196,1
881,1,0,1,16,0,891.0,0.0,831.0,0.0,0.0,False,7,137,1
882,1,0,3,8,0,0.0,0.0,0.0,0.0,0.0,False,7,137,1
883,1,0,1,19,0,72.0,5.0,0.0,342.0,188.0,True,6,198,1
884,1,0,3,26,0,0.0,474.0,0.0,0.0,201.0,False,7,138,1
885,1,1,3,15,0,0.0,0.0,0.0,0.0,0.0,True,7,140,1
886,1,1,2,38,0,0.0,0.0,0.0,0.0,0.0,True,7,144,0
887,3,0,1,45,0,877.0,0.0,1383.0,0.0,0.0,False,6,175,0
890,1,0,1,28,0,0.0,631.0,0.0,5.0,0.0,True,5,70,0
891,3,1,1,41,0,0.0,0.0,0.0,0.0,0.0,True,6,201,1
893,1,0,3,14,0,0.0,885.0,8.0,0.0,0.0,True,7,141,1
895,2,1,1,48,0,0.0,0.0,0.0,0.0,0.0,True,2,36,1
896,3,0,1,19,0,631.0,0.0,834.0,304.0,0.0,False,6,178,0
897,1,0,1,29,0,1377.0,0.0,0.0,167.0,0.0,False,6,179,0
898,1,0,1,20,0,792.0,0.0,0.0,0.0,0.0,False,5,53,1
899,3,1,1,44,0,0.0,0.0,0.0,0.0,0.0,True,6,202,1
900,1,1,1,19,0,0.0,0.0,0.0,0.0,0.0,True,7,142,1
902,1,0,1,21,0,0.0,314.0,323.0,1026.0,6.0,False,5,54,1
903,1,0,3,32,0,58.0,317.0,448.0,3.0,0.0,True,5,56,1
904,1,1,1,20,0,0.0,0.0,0.0,0.0,0.0,False,7,146,0
907,1,1,2,57,0,0.0,0.0,0.0,0.0,0.0,True,7,145,1
909,1,1,3,34,0,0.0,0.0,0.0,0.0,0.0,True,7,149,0
910,1,0,1,45,0,0.0,1.0,13.0,0.0,873.0,False,7,150,0
912,1,0,1,23,0,0.0,0.0,490.0,0.0,319.0,False,7,150,0
913,1,1,1,30,0,0.0,0.0,0.0,0.0,0.0,True,7,150,0
914,1,0,3,20,0,0.0,11.0,0.0,136.0,1088.0,False,6,182,0
915,1,1,1,22,0,0.0,0.0,0.0,0.0,0.0,True,7,150,0
917,1,1,1,71,0,0.0,0.0,0.0,0.0,0.0,True,7,150,0
919,1,0,1,16,0,3.0,0.0,35.0,150.0,478.0,False,6,204,1
921,1,0,1,36,0,1.0,784.0,0.0,55.0,149.0,True,5,73,0
