,0_pre-RR,0_post-RR,0_pPeak,0_tPeak,0_rPeak,0_sPeak,0_qPeak,0_qrs_interval,0_pq_interval,0_qt_interval,0_qrs_morph4,1_pPeak,1_tPeak,1_rPeak,1_sPeak,1_qPeak,1_qrs_interval,1_pq_interval,1_qt_interval,1_st_interval
21903,153,267.0,0.768415386875291,1.1206923709243897,-1.0828235317303407,-1.7543973149279073,-1.0828235317303407,5,9,49,-1.7304583238485889,-0.2558182455748467,0.8519180478642906,-0.298830763693814,-0.298830763693814,-0.3654861023984949,4,11,32,17
176,367,380.0,-0.0775344304739174,0.2439303863903989,1.4074430315845428,-0.485695586540661,-0.0975461919006428,34,5,132,-0.4497628602371863,0.046067768130092,0.024471643365874,0.0382948137467424,-0.0499055725057691,0.0382948137467424,14,6,29,9
14329,199,180.0,0.1329661451006469,0.9861808515526056,-1.1675575199501067,-1.7212924795257878,-1.1675575199501067,5,17,61,-1.7211218478793031,0.0064338673572216,0.4568927165996633,0.3498232889745149,0.3498232889745149,-0.131580708190433,14,17,42,11
12462,326,318.0,0.4652733729657325,0.3082404130437173,0.7326479708912605,-0.5989200394516186,0.2787211184489918,23,7,105,-0.3675216672668324,0.0600891678413345,0.6250489937159788,-0.3253927118895113,-0.3253927118895113,-0.7443072240774251,9,29,60,22
20422,270,656.0,0.0595059963151804,0.5551222330671186,0.5298053711827065,0.5298053711827065,0.0537128371024687,13,5,19,0.3222372223882987,0.006988378795554,0.3729694030203664,0.0205249105077866,-0.3357207731267235,-0.0021051612524827,16,5,32,11
6940,211,198.0,0.6913415056227624,-0.4264141243952591,1.239515481787076,-0.7026589327606697,-0.032134587440355,23,88,119,0.0032588814925291,-0.0615877927107024,0.2601855652882448,-0.0444650693127365,-0.0444650693127365,-0.1137388787534636,4,8,19,7
20874,278,274.0,0.0732978406820764,0.6064344106976565,0.5908844453955724,0.5908844453955724,0.0606049154786228,14,7,22,0.39244565767106,0.0148177757993147,0.3223858881513773,-0.0053204374275427,-0.3102669240615745,-0.0053204374275427,9,4,25,12
16416,196,204.0,-0.1144353305523077,-0.6435922976063373,2.027103652983828,-1.1876448694544453,-0.4676727910015993,48,14,71,1.818653973293885,0.1741010655211852,0.8433213586262622,-1.5916029068362816,-2.6588322994478606,-1.5916029068362816,5,7,26,14
12247,248,254.0,0.2359281774675344,0.2551702604371597,1.0296899991699753,-0.5616477034594685,-0.2315573223168247,55,18,152,0.1735043700530677,-0.0074368052957201,-0.0059802449401309,-0.0447922256488565,-0.0619801311863781,-0.0447922256488565,2,4,14,8
15170,259,349.0,0.0382556971077731,0.0807315810868148,0.4697250970559329,-0.3623023086829565,-0.0054057948965034,28,14,118,-0.0341448656130152,0.0242270946466239,0.1180181231574412,-0.1029681234477899,-0.2122507730898279,-0.1029681234477899,6,10,33,17
7656,187,281.0,0.9627530696640642,0.2730235644822087,0.7752026071539678,-1.1614939834916869,0.7752026071539678,26,6,104,-0.6599900235598014,-0.1824676414911542,0.7152127904324744,0.1618024119731584,0.1618024119731584,-0.7327876431416349,22,23,59,14
4807,314,230.0,0.0376918496574343,0.2631925059139762,0.2585469429133361,0.2585469429133361,0.0291047184234665,16,11,28,0.1521431807755325,-0.010640573725445,1.028729916379992,0.1451143291985481,-1.3817018979134672,-0.0140785663780815,29,10,53,14
8668,241,241.0,-0.0081102584624922,1.0365419400164837,0.9851925363631164,0.9851925363631164,-0.0177879650795326,11,4,16,0.5668638107949232,0.0639572611577704,0.0734078811551956,0.0755068219016687,-0.255049004721252,0.0363485305977068,19,5,39,15
2390,392,326.0,-0.0542589051519329,1.6051446959862117,1.5421709072670555,1.5421709072670555,-0.0668045413890808,29,6,36,0.2992856957787856,0.0302893860862902,0.1594105370232568,-0.3590441598307101,-0.368843239136998,-0.3590441598307101,1,10,20,9
19712,270,675.0,0.0449638815109751,0.4048963931970782,0.3915968138870301,0.3915968138870301,0.0307622040518396,20,6,27,0.2252370078430352,0.0115255490125016,0.4587693270997391,-0.0145500038526915,-0.4899602980266436,-0.0145500038526915,10,3,25,12
8465,217,304.0,1.143798313561188,0.510263058910625,0.8731879570049882,0.4536521631050425,0.8731879570049882,7,5,16,0.4972982449352293,-0.0298790271256879,0.5428985772656413,0.3221752509736838,0.2652083287476011,-0.623601501740118,24,21,56,11
21490,143,273.0,0.9323261426168336,1.5705099391417534,-1.305955287475033,-1.898323661454666,-1.305955287475033,4,9,44,-1.85441010340187,-0.2263986028619846,0.6762621664017587,-0.7141815601431796,-0.7463509747463158,-0.7141815601431796,2,10,28,16
7931,251,196.0,0.0503997303787574,-0.2040993478276347,1.302380382836234,-0.4723910607706518,0.050136424594877,32,2,42,0.6861836320022768,-0.0606034814856505,0.0985573042738556,-0.242346920372686,-0.3971409670086906,-0.242346920372686,4,17,32,11
19171,318,305.0,0.1368281606299346,0.7749734010181245,0.7706741288077747,0.7706741288077747,-0.0726634233182315,15,13,29,0.5762130898604481,0.1551483025336681,1.313658059212944,-2.092422410491912,-2.092422410491912,-2.116396775621749,1,13,26,12
22160,140,285.0,0.7487224445621143,1.4098609737702197,-1.1609169481953188,-1.807237314975708,-1.1609169481953188,5,10,46,-1.7724748151807206,-0.2900604894916881,0.7166967067418192,-0.2920335053178584,-0.2920335053178584,-0.3366300823962303,4,7,28,17
381,343,346.0,0.1978529057183201,-0.3708249308145646,1.048503525558254,-0.5509786988885924,-0.0023907834015768,32,20,60,0.5268207595473631,0.0071050592437126,0.0309804651104813,-0.0726520076566306,-0.0900706909714822,-0.0726520076566306,2,8,17,7
17612,295,288.0,-0.0385206389223076,-0.6044537319712532,1.747502290958098,-1.044279870128402,-0.0876465005091907,24,5,37,0.1605527212638733,-0.051524303844921,-0.0126574062649278,0.7852453846821161,-1.204747615840614,-0.0533017838859521,26,3,39,10
5297,147,140.0,1.2304065414079313,-1.0070712510567086,1.9666721951605923,-2.0507763714490808,0.6039958634977264,41,38,89,0.5820367031999738,-0.5002290890375587,0.7098588847257001,-1.090899405243506,-1.090899405243506,-1.090899405243506,0,16,48,32
5268,154,406.0,0.4567980751041658,1.900701184472469,-1.5367220929961942,-2.311073669260136,-1.5367220929961942,5,9,48,-2.297500391645832,0.1101216796754657,0.9115600207938364,0.6024536282643875,0.6024536282643875,-0.2077838475474736,30,57,94,7
17708,171,331.0,0.1261798426119963,-0.338735393962747,0.8647880316542742,-0.5027263379897668,-0.032643306828817,54,30,91,0.333075435618539,0.08845562594982,0.6694609401078375,-0.5251190725379576,-0.745488172995763,-0.5251190725379576,6,14,56,36
9226,221,187.0,-0.0204286877415546,1.0998979085939522,1.039963470513586,1.039963470513586,-0.0381838190761459,11,5,17,0.5515587690947109,0.0214457473541466,0.109794505893257,0.1247865057264247,-0.3191834988256466,0.0195984475356852,33,4,54,17
13985,191,286.0,0.1328552098937971,1.2667598425282791,-1.149902278733512,-1.8676169107032985,-1.149902278733512,5,9,51,-1.8333766944406715,0.0021271528471987,0.1050853746021301,-0.1294172116931387,-0.1294172116931387,-0.1294172116931387,0,23,44,21
8395,266,153.0,0.1701592280147482,1.0065208102056964,1.067994866619066,0.9367087645833037,0.0334179601686053,34,20,59,1.060807654806332,-0.000287939845801,0.5918952995755504,-0.315926192004297,-0.315926192004297,-0.7037324828826887,8,24,51,19
21693,145,287.0,0.831645944992066,1.4530650236127782,-1.0750835674221448,-1.7277209335539985,-1.0750835674221448,5,10,47,-1.7078822927690671,-0.3484064480208965,0.7165180810766086,-0.4965310524826281,-0.4965310524826281,-0.5010334435475531,1,11,32,20
662,181,442.0,-0.0675753190232864,0.4291520579536135,0.5200839867783998,-1.3051201869794142,-0.0707059869545293,31,3,65,-0.3158383441241613,-0.00082733575755,0.7851485659753306,0.0870977000549252,-1.2464130950554972,-0.0020262651443248,20,2,34,12
8255,215,202.0,-0.0091282253675299,1.2294408727685413,1.2028857061028233,1.2028857061028233,-0.0227141091170015,12,8,21,0.7464345152099657,0.0243703241638593,0.2054150049237251,-0.0814994151147007,-0.1664396025296207,-0.0814994151147007,4,9,35,22
6580,350,354.0,0.1656956544892946,0.6690253500218105,-0.5428380058039097,-0.9000400853497085,-0.5428380058039097,5,21,50,-0.870006488030955,0.0839697747140857,0.6812900437713293,-0.4866895827876599,-0.4899325233790558,-0.4866895827876599,1,24,43,18
6134,233,236.0,-0.0119014231499429,-0.1089662559722448,1.055550772998115,-0.3967511846005173,-0.048585009088314,21,8,36,0.3044234317779556,-0.008929166737629,0.1221011478832425,-0.0212878630866623,-0.2359005197069756,-0.0212878630866623,8,4,21,9
6817,182,177.0,-0.2224907151359178,0.5725237004465334,-0.6059818765488174,-0.9583725406939604,-0.6059818765488174,5,18,50,-0.9343121646663068,-0.0194802138793351,0.4617868693389949,-0.1301067026958867,-0.1301067026958867,-0.1645967135668713,4,15,37,18
17084,178,319.0,0.316873639546073,-1.52424602320443,1.980951667458981,-1.6026632058026404,0.1876339498686612,51,30,88,0.8060997541070594,-0.0388641469976518,0.207954306106781,-0.2325004785404669,-0.7121325671176161,-0.2325004785404669,11,10,52,31
9809,202,184.0,0.0341701988894891,1.0291624165893316,0.9995282950942916,0.9995282950942916,0.0330359942837051,13,3,17,0.6543200163338108,0.0109221891736275,0.1386700420742294,-0.0031840585795322,-0.3713290994896666,-0.0031840585795322,10,2,24,12
3467,198,466.0,0.3070023724173722,-0.4324414347049167,2.135824372370455,-2.0932716853894497,-0.2612879017660804,83,36,169,0.954956921248156,0.0715908710265669,1.11350375533481,-0.9453137202874796,-1.663223003617114,-0.9453137202874796,7,9,47,31
8316,195,271.0,0.248130871501185,1.023385844705526,1.0006506015844727,1.0006506015844727,-0.2622289951389612,93,27,122,0.2095537470566111,0.0048760305371126,0.2792624447532553,-0.591821285681773,-0.630438971470405,-0.591821285681773,4,30,52,18
4405,400,409.0,0.2169227881714847,0.4070366731517344,1.7291331739281417,-1.1948565746587216,0.1744713786098721,28,4,144,-0.5591065349357156,0.2924782587650802,-0.0761340726177295,0.8238102713852264,-0.3635847977547379,-0.3718015705213117,25,7,45,13
21725,170,234.0,1.0386581154101358,0.0078850165900929,-0.5178175341223112,-1.8795500660273985,-0.5178175341223112,6,10,34,-1.6888012199391018,0.0558774723272764,0.4794811494678254,-0.9036256726075764,-0.919743500598164,-0.9036256726075764,2,20,44,22
20331,301,116.0,0.059171795344756,-0.131908573699593,0.5048013577299835,-0.5125190872102636,0.0383753119356298,24,5,41,-0.0849156411761252,-0.0526326888058221,0.3008753081170541,-0.0798503621451469,-0.4366871183112529,-0.0798503621451469,8,3,23,12
7908,239,189.0,0.0604778571852124,1.3615345235188063,1.3390162157389651,1.3390162157389651,0.0600989378170273,20,2,23,0.7346659503750832,-0.0890033280968709,0.0905664858212949,-0.2273781180334731,-0.357479746568732,-0.2273781180334731,4,19,33,10
5468,248,193.0,-0.0319891199765766,-0.5147234863376721,1.1330327866136385,-0.8016592981752723,-0.0386508737870558,33,3,57,-0.2152692346267966,0.1251032284407432,0.4075019102000724,-0.6184288163062194,-0.7382443764842774,-0.6184288163062194,4,12,50,34
984,391,179.0,0.2842691082223357,1.2567110659889589,1.184105118571792,1.184105118571792,-0.1088801072258702,17,19,37,0.4213815964811482,-0.0384085672599473,0.0950249855595304,-0.0245589888832303,-0.0245589888832303,-0.0869758299383674,6,7,19,6
439,354,333.0,-0.1263397930502482,-0.5517930672769122,1.9941088808523504,-1.1368496525143867,-0.151188733854374,23,6,37,0.2611743088343272,-0.0212866483483738,0.0428409821325651,-0.0058518703905799,-0.0058518703905799,-0.0414062774483163,5,13,24,6
10772,181,330.0,0.3135276728623401,0.1710221224761318,0.6249509430455101,-0.8344765418605655,0.0638192838801091,31,50,104,-0.1441278618431431,-0.0991481551412453,0.5480214773538676,-0.3219229795371913,-0.9116498870476816,-0.3219229795371913,8,8,53,37
3781,346,95.0,-0.0746565812676963,1.693408070228856,1.667360447026797,1.667360447026797,-0.0888763259077945,12,3,16,1.0922724348606958,-5.19219213317481e-06,0.3272469764868996,0.1174249548545929,-0.8869841780566223,-0.0027908524110119,25,3,46,18
12060,141,360.0,0.2078749433674672,-0.6828402639584119,1.4142167502351612,-1.0805960173957443,0.0969593428622074,35,18,70,-0.19159144773752,-0.2094409701769165,0.5941608538096946,-0.1373853736593031,-0.1373853736593031,-0.3004964715858165,5,6,20,9
10262,255,267.0,0.1534184216646995,0.2715750115618612,1.2419227257392378,-0.918005638651643,-0.0831222949947481,49,24,173,0.843483889440163,-0.0074541817826056,0.4914988111504082,-0.1433207508691618,-0.913319370290567,-0.1433207508691618,11,6,38,21
429,302,319.0,0.1855840884153042,-0.2717352448920411,0.8143438908525417,-0.373340989491691,0.0213225011403845,33,16,56,0.377620824275909,-0.0325212369312064,0.0788917040818674,-0.0522452909694764,-0.0522452909694764,-0.0532663165233231,1,14,24,9
13352,401,390.0,-0.0546012038304897,-0.2033642450758948,1.507716097976362,-1.1834570680178498,-0.058123423005973,41,4,55,1.3925080899828164,0.0172469045852898,-0.0056513241600174,0.6967322618159171,-0.875654745168937,0.0012225567926822,29,6,45,10
11432,280,279.0,-0.0858359964579122,-0.2008080156509795,0.9763341832145068,-0.5391734052890886,-0.1852931657973089,24,9,41,0.021649060946449,-0.0423426218079083,-0.1671135290257613,0.5500322704501454,-0.3710357281234157,-0.1073987494506745,24,10,42,8
8538,238,236.0,-0.0144769958719841,0.899993617609835,0.8621802682102252,0.8621802682102252,-0.0410945086324077,10,8,19,0.6239649669793121,0.0306775067114712,0.0813112523967154,0.12211753330374,-0.2842511028299984,0.0208269528639408,22,5,43,16
7428,164,326.0,0.2388232112282073,1.017493839797723,1.0150027846039495,1.0150027846039495,0.2256728829115131,28,13,42,0.8636939176965707,-0.1834177627442038,0.7140974363311562,-0.684605827695348,-0.7465297536446931,-0.684605827695348,4,20,59,35
13730,266,266.0,0.0393105260091909,0.9371794245552812,0.9346777154732,0.9346777154732,-0.0090307767755051,15,7,23,0.7394989959082715,-0.0015931979571141,0.0006609181216475,-0.0142961433745931,-0.0142961433745931,-0.0155829882568401,2,21,30,7
7808,175,186.0,0.527381637782474,-0.6355831504520117,1.2863232068025794,-1.3060637979442593,0.2678780133415787,62,12,100,0.0880413327593945,-0.0014293704029136,-0.0328885344697567,-0.9148712637452486,-0.919088523297234,-0.9148712637452486,1,41,60,18
17020,182,496.0,0.4955998553859483,-0.0604337438244632,1.0093232723172592,-0.8853690308624966,0.1335189170713143,32,43,91,-0.3515613157655659,0.7034458836753559,0.4815120012539567,0.4799013209734912,0.4153209828079193,-0.5998125467170422,62,92,159,5
4881,510,436.0,0.0434416926149566,-0.2429738963997047,0.7257174552425223,-0.4026416793546172,-0.1174301924106676,54,29,90,0.7139146013308653,0.037150679580428,0.3093528187898662,-0.7967839695972303,-0.8840219426822374,-0.7967839695972303,2,11,25,12
12189,226,232.0,0.1919647869739971,0.2620158947984788,1.11709259884195,-0.6104707492664987,-0.1762974480806997,54,16,139,0.0155623486909946,-0.0267077531697321,0.1596395806515052,-0.1993466377011691,-0.2352246336076603,-0.1993466377011691,3,16,42,23
5143,167,219.0,-0.0301564268535973,-0.2622703474114118,0.8355095821409767,-0.3211577539752501,-0.0301799776856193,37,1,44,0.4700610891562751,0.0375604553593533,0.3477024506696818,-0.6569113950892017,-0.7774980707434078,-0.6569113950892017,4,40,58,14
15004,141,142.0,-0.2710759069806804,0.5459236998240262,-0.7397194223168968,-0.8664416303029934,-0.7397194223168968,5,16,49,-0.8632684663129399,0.1416192852159683,0.3520474832982697,0.2188384082492579,0.2188384082492579,0.0512103184600468,9,22,39,8
12239,236,240.0,-0.125228088439145,0.3198918043594996,1.064890892311332,-0.549640092611258,-0.1259013998267039,38,2,111,-0.1205906525801008,-0.10674735608437,0.13008383212221,-0.1818454252246074,-0.226808866009307,-0.1818454252246074,3,6,31,22
1226,349,419.0,0.3797508522588436,-0.1237325753623077,-0.2231698101901099,-0.7559727164277984,-0.2231698101901099,6,14,34,-0.6804606368424051,0.0910490830806881,0.9526499472107112,-0.0480780343179765,-0.0480780343179765,-1.0284420663950216,15,23,54,16
21894,153,275.0,0.7997966108882858,1.1703776917922466,-1.145412167257366,-1.7552903245803697,-1.145412167257366,5,9,47,-1.752652754178245,-0.3283201093234612,0.9172967362571594,-0.3222148286378673,-0.3222148286378673,-0.4082792847299824,4,9,29,16
14127,198,172.0,0.1195765007602839,1.0184356582447598,-1.0567003677367035,-1.8022026655689904,-1.0567003677367035,5,13,56,-1.766352810558227,-0.0210845348243002,0.3364199723804415,0.2851555598185613,0.2851555598185613,-0.1044218130516199,11,20,34,3
15961,98,198.0,-0.3176188626245981,1.0606834002238146,2.0141676362375467,-2.122680381302648,-0.3276863201112436,40,4,123,0.1111243098306012,0.3337515696389806,2.157842471194747,-2.086337139721704,-2.086337139721704,-2.9826548276086013,8,13,41,20
14861,174,196.0,0.0525567282269277,-0.4689919631413909,1.248119564419106,-0.5424293086658432,0.0438633750429457,43,7,56,0.6310176601458536,-0.0106568450236965,0.3129760186165561,-0.8563097691817334,-0.8563097691817334,-0.8563097691817334,0,58,71,13
17621,374,260.0,-0.0251094656379956,1.1044181061467833,1.1003103272917742,1.1003103272917742,-0.0397853866564263,42,8,51,0.2012262948714059,0.068809252466935,0.1329244660542059,-0.0717535905819027,-0.1113643273301875,-0.0717535905819027,4,30,45,11
20321,247,273.0,0.0032279279544143,0.4096550310948156,0.3910410714611916,0.3910410714611916,-0.0115136932942,13,6,20,0.2038366914966428,-0.0008873251190154,0.5027588696065642,0.0274184031549476,-0.4528555723184665,-0.0189576756694207,17,6,34,11
903,195,180.0,0.3988227243044007,0.4908480802041576,0.966542539249231,-1.499314821364997,-0.4186783859872411,71,39,151,0.8214236997738298,-0.0094189934032744,0.6447244493826527,0.0953671238935552,-0.8905387975182499,-0.0160903897540225,23,6,42,13
7588,205,162.0,0.1323657159062178,1.15446112838582,1.153699823020392,1.153699823020392,0.0063615462137324,24,13,38,1.0187233318585402,-0.0106165568842366,0.7125279435323156,-0.823395509914773,-0.8325551096860787,-0.823395509914773,2,18,45,25
14145,181,317.0,0.1879979607692488,0.8697018747193175,-0.8286320180772314,-1.5998433998504666,-0.8286320180772314,5,8,52,-1.5542781239436807,-0.0058815389151683,0.4597758600195192,0.4488809701528118,0.4488809701528118,-0.114642577136545,16,17,34,1
16714,206,200.0,0.0573249017596837,-0.4136987945448636,1.980709401684415,-1.3195914131275313,-0.2354280874736464,47,12,68,1.7661050703547,-0.066193645992991,0.697091125803584,-1.171163913667028,-1.73749836945394,-1.171163913667028,4,7,29,18
4715,435,457.0,0.0679179025652581,-0.2701788538069553,0.7619558865896374,-0.4260379229010441,-0.0835794258230662,48,31,87,0.7387300475574792,0.0468596898994993,0.3549770199529841,-0.7862198910192036,-0.8613956732789437,-0.7862198910192036,2,11,25,12
